ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
MC,2020-11-28,188,129,1,58,0
MD,2020-11-28,823,408,0,415,0
ML,2020-11-28,11,4,0,7,0
NC,2020-11-28,68,51,0,17,0
PV,2020-11-28,451,299,0,152,0
RI,2020-11-28,55,51,0,4,0
VC,2020-11-28,815,673,0,142,0
AN,2020-11-29,665,431,0,234,0
AR,2020-11-29,198,132,0,66,0
AS,2020-11-29,220,210,0,10,0
CB,2020-11-29,112,111,0,1,0
CE,2020-11-29,2,1,0,1,0
CL,2020-11-29,298,146,0,151,1
CM,2020-11-29,256,200,0,56,0
CN,2020-11-29,139,86,0,53,0
CT,2020-11-29,627,626,0,0,1
EX,2020-11-29,99,58,0,41,0
GA,2020-11-29,295,266,0,29,0
IB,2020-11-29,88,65,0,23,0
MC,2020-11-29,96,58,0,38,0
MD,2020-11-29,770,355,0,415,0
ML,2020-11-29,7,3,0,4,0
NC,2020-11-29,80,57,0,23,0
PV,2020-11-29,462,337,0,125,0
RI,2020-11-29,37,37,0,0,0
VC,2020-11-29,542,415,0,127,0
AN,2020-11-30,1047,626,0,421,0
AR,2020-11-30,241,156,0,85,0
AS,2020-11-30,240,216,0,24,0
CB,2020-11-30,144,142,0,2,0
CE,2020-11-30,12,4,0,8,0
CL,2020-11-30,433,246,0,187,0
CM,2020-11-30,388,296,0,92,0
CN,2020-11-30,150,85,0,65,0
CT,2020-11-30,1316,1299,0,13,4
EX,2020-11-30,150,84,0,66,0
GA,2020-11-30,369,340,0,29,0
IB,2020-11-30,63,58,0,5,0
MC,2020-11-30,165,96,0,69,0
MD,2020-11-30,1105,531,0,574,0
ML,2020-11-30,21,5,0,16,0
NC,2020-11-30,80,46,0,34,0
PV,2020-11-30,523,290,0,233,0
RI,2020-11-30,54,51,0,3,0
VC,2020-11-30,867,688,0,179,0
AN,2020-12-01,1267,868,0,399,0
AR,2020-12-01,288,205,0,83,0
AS,2020-12-01,192,176,0,16,0
CB,2020-12-01,124,121,0,3,0
CE,2020-12-01,10,3,0,7,0
CL,2020-12-01,472,313,0,159,0
CM,2020-12-01,476,386,0,90,0
CN,2020-12-01,226,164,0,62,0
CT,2020-12-01,1297,1284,0,10,3
EX,2020-12-01,143,89,0,54,0
GA,2020-12-01,321,295,0,26,0
IB,2020-12-01,379,293,2,84,0
MC,2020-12-01,198,123,2,73,0
MD,2020-12-01,1217,673,0,544,0
ML,2020-12-01,21,13,0,8,0
NC,2020-12-01,85,60,0,25,0
PV,2020-12-01,435,240,0,195,0
RI,2020-12-01,67,67,0,0,0
VC,2020-12-01,991,828,0,163,0
AN,2020-12-02,1107,767,0,340,0
AR,2020-12-02,286,213,0,73,0
AS,2020-12-02,231,220,0,11,0
CB,2020-12-02,124,124,0,0,0
CE,2020-12-02,11,5,0,6,0
CL,2020-12-02,287,156,0,131,0
CM,2020-12-02,476,389,0,87,0
CN,2020-12-02,170,119,0,51,0
CT,2020-12-02,1232,1219,0,10,3
EX,2020-12-02,138,83,0,54,1
GA,2020-12-02,311,292,0,19,0
IB,2020-12-02,342,274,1,67,0
MC,2020-12-02,183,133,0,50,0
MD,2020-12-02,1109,596,0,513,0
ML,2020-12-02,21,3,0,18,0
NC,2020-12-02,117,90,0,27,0
PV,2020-12-02,493,282,0,211,0
RI,2020-12-02,52,48,0,4,0
VC,2020-12-02,976,825,0,151,0
AN,2020-12-03,975,682,0,293,0
AR,2020-12-03,192,143,0,49,0
AS,2020-12-03,123,113,0,10,0
CB,2020-12-03,69,69,0,0,0
CE,2020-12-03,9,1,0,8,0
CL,2020-12-03,337,184,0,153,0
CM,2020-12-03,376,307,0,69,0
CN,2020-12-03,156,109,0,45,2
CT,2020-12-03,1091,1081,0,7,3
EX,2020-12-03,138,86,0,52,0
GA,2020-12-03,310,288,0,22,0
IB,2020-12-03,304,248,1,55,0
MC,2020-12-03,134,92,0,42,0
MD,2020-12-03,995,582,0,413,0
ML,2020-12-03,12,3,0,9,0
NC,2020-12-03,93,62,0,31,0
PV,2020-12-03,362,200,0,162,0
RI,2020-12-03,39,37,0,2,0
VC,2020-12-03,898,758,0,140,0
AN,2020-12-04,1023,693,0,330,0
AR,2020-12-04,185,123,0,62,0
AS,2020-12-04,115,104,0,11,0
CB,2020-12-04,90,88,0,2,0
CE,2020-12-04,6,1,0,5,0
CL,2020-12-04,359,198,0,161,0
CM,2020-12-04,431,358,0,73,0
CN,2020-12-04,230,185,0,45,0
CT,2020-12-04,1177,1165,0,7,5
EX,2020-12-04,106,74,0,31,1
GA,2020-12-04,274,253,0,21,0
IB,2020-12-04,276,242,0,34,0
MC,2020-12-04,201,164,0,37,0
MD,2020-12-04,1003,560,0,443,0
ML,2020-12-04,18,6,0,12,0
NC,2020-12-04,95,63,0,32,0
PV,2020-12-04,340,158,0,182,0
RI,2020-12-04,57,54,0,3,0
VC,2020-12-04,962,815,0,147,0
AN,2020-12-05,774,549,0,225,0
AR,2020-12-05,191,117,0,74,0
AS,2020-12-05,114,109,0,5,0
CB,2020-12-05,76,76,0,0,0
CE,2020-12-05,7,1,0,6,0
CL,2020-12-05,226,118,0,108,0
CM,2020-12-05,273,207,0,66,0
CN,2020-12-05,175,131,0,43,1
CT,2020-12-05,745,743,0,0,2
EX,2020-12-05,119,77,0,42,0
GA,2020-12-05,354,335,0,19,0
IB,2020-12-05,252,214,1,37,0
MC,2020-12-05,147,117,1,29,0
MD,2020-12-05,707,345,0,362,0
ML,2020-12-05,6,1,0,5,0
NC,2020-12-05,91,58,0,33,0
PV,2020-12-05,460,315,0,145,0
RI,2020-12-05,39,38,0,1,0
VC,2020-12-05,767,615,0,152,0
AN,2020-12-06,526,311,0,215,0
AR,2020-12-06,159,96,0,63,0
AS,2020-12-06,128,121,0,7,0
CB,2020-12-06,51,48,0,3,0
CE,2020-12-06,11,2,0,9,0
CL,2020-12-06,283,140,0,143,0
CM,2020-12-06,202,149,0,53,0
CN,2020-12-06,170,125,0,43,2
CT,2020-12-06,581,579,0,0,2
EX,2020-12-06,84,45,1,38,0
GA,2020-12-06,267,249,0,18,0
IB,2020-12-06,217,185,0,32,0
MC,2020-12-06,82,53,1,28,0
MD,2020-12-06,753,309,0,444,0
ML,2020-12-06,10,4,0,6,0
NC,2020-12-06,90,64,0,26,0
PV,2020-12-06,279,183,0,96,0
RI,2020-12-06,33,31,0,2,0
VC,2020-12-06,633,482,0,151,0
AN,2020-12-07,541,302,0,239,0
AR,2020-12-07,190,114,0,76,0
AS,2020-12-07,132,126,0,6,0
CB,2020-12-07,99,96,0,3,0
CE,2020-12-07,8,0,0,8,0
CL,2020-12-07,291,168,0,123,0
CM,2020-12-07,340,266,0,74,0
CN,2020-12-07,161,100,0,61,0
CT,2020-12-07,1295,1289,0,3,3
EX,2020-12-07,107,58,1,48,0
GA,2020-12-07,329,297,0,32,0
IB,2020-12-07,262,203,1,58,0
MC,2020-12-07,129,84,0,45,0
MD,2020-12-07,997,404,0,593,0
ML,2020-12-07,11,2,0,9,0
NC,2020-12-07,94,72,0,22,0
PV,2020-12-07,453,311,0,142,0
RI,2020-12-07,42,39,0,3,0
VC,2020-12-07,774,575,0,199,0
AN,2020-12-08,515,292,0,223,0
AR,2020-12-08,170,102,0,68,0
AS,2020-12-08,168,161,0,7,0
CB,2020-12-08,61,60,0,1,0
CE,2020-12-08,4,2,0,2,0
CL,2020-12-08,254,117,0,137,0
CM,2020-12-08,351,257,0,94,0
CN,2020-12-08,130,73,0,56,1
CT,2020-12-08,800,798,0,1,1
EX,2020-12-08,113,71,2,40,0
GA,2020-12-08,284,257,0,27,0
IB,2020-12-08,284,213,0,71,0
MC,2020-12-08,118,65,0,53,0
MD,2020-12-08,1012,389,0,623,0
ML,2020-12-08,8,1,0,7,0
NC,2020-12-08,82,53,0,29,0
PV,2020-12-08,474,362,0,112,0
RI,2020-12-08,37,32,0,5,0
VC,2020-12-08,769,570,0,199,0
AN,2020-12-09,769,453,0,316,0
AR,2020-12-09,204,140,0,64,0
AS,2020-12-09,103,95,0,8,0
CB,2020-12-09,70,69,0,1,0
CE,2020-12-09,10,2,0,8,0
CL,2020-12-09,321,169,0,152,0
CM,2020-12-09,431,317,0,114,0
CN,2020-12-09,183,109,0,74,0
CT,2020-12-09,1667,1654,0,6,7
EX,2020-12-09,183,97,1,85,0
GA,2020-12-09,361,319,0,42,0
IB,2020-12-09,367,290,2,75,0
MC,2020-12-09,189,122,1,65,1
MD,2020-12-09,1384,591,0,793,0
ML,2020-12-09,23,9,0,14,0
NC,2020-12-09,90,57,0,33,0
PV,2020-12-09,445,269,0,176,0
RI,2020-12-09,50,48,0,2,0
VC,2020-12-09,948,698,0,250,0
AN,2020-12-10,920,637,0,283,0
AR,2020-12-10,201,136,0,65,0
AS,2020-12-10,139,134,0,5,0
CB,2020-12-10,86,85,0,1,0
CE,2020-12-10,9,1,0,8,0
CL,2020-12-10,311,166,0,145,0
CM,2020-12-10,429,333,0,96,0
CN,2020-12-10,181,125,0,56,0
CT,2020-12-10,1508,1493,0,10,5
EX,2020-12-10,191,111,1,79,0
GA,2020-12-10,332,290,0,42,0
IB,2020-12-10,306,239,2,65,0
MC,2020-12-10,200,129,0,70,1
MD,2020-12-10,1495,745,0,750,0
ML,2020-12-10,19,9,0,10,0
NC,2020-12-10,102,75,0,27,0
PV,2020-12-10,411,218,0,193,0
RI,2020-12-10,46,45,0,1,0
VC,2020-12-10,1232,977,0,255,0
AN,2020-12-11,1022,611,0,411,0
AR,2020-12-11,260,184,0,76,0
AS,2020-12-11,118,114,0,4,0
CB,2020-12-11,66,64,0,2,0
CE,2020-12-11,9,1,0,8,0
CL,2020-12-11,319,158,0,161,0
CM,2020-12-11,428,327,0,101,0
CN,2020-12-11,165,96,0,63,6
CT,2020-12-11,1560,1547,0,9,4
EX,2020-12-11,208,101,0,107,0
GA,2020-12-11,251,218,0,33,0
IB,2020-12-11,284,225,1,58,0
MC,2020-12-11,175,119,0,56,0
MD,2020-12-11,1709,857,0,852,0
ML,2020-12-11,11,3,0,8,0
NC,2020-12-11,81,59,0,22,0
PV,2020-12-11,356,167,0,189,0
RI,2020-12-11,50,49,0,1,0
VC,2020-12-11,1144,902,0,242,0
AN,2020-12-12,682,490,0,192,0
AR,2020-12-12,173,115,0,58,0
AS,2020-12-12,119,111,0,8,0
CB,2020-12-12,68,67,0,1,0
CE,2020-12-12,6,3,0,3,0
CL,2020-12-12,272,146,0,126,0
CM,2020-12-12,289,235,0,54,0
CN,2020-12-12,244,171,0,67,6
CT,2020-12-12,933,933,0,0,0
EX,2020-12-12,174,84,0,88,2
GA,2020-12-12,378,327,0,51,0
IB,2020-12-12,240,169,4,67,0
MC,2020-12-12,125,78,0,47,0
MD,2020-12-12,886,322,0,564,0
ML,2020-12-12,9,5,0,4,0
NC,2020-12-12,100,69,0,31,0
PV,2020-12-12,510,379,0,131,0
RI,2020-12-12,33,33,0,0,0
VC,2020-12-12,889,725,0,164,0
AN,2020-12-13,377,233,0,144,0
AR,2020-12-13,126,82,0,44,0
AS,2020-12-13,92,85,0,7,0
CB,2020-12-13,84,82,0,2,0
CE,2020-12-13,2,0,0,2,0
CL,2020-12-13,239,146,1,92,0
CM,2020-12-13,183,134,0,49,0
CN,2020-12-13,195,130,0,56,9
CT,2020-12-13,683,681,0,2,0
EX,2020-12-13,311,166,0,145,0
GA,2020-12-13,278,236,0,42,0
IB,2020-12-13,194,137,0,57,0
MC,2020-12-13,77,35,0,42,0
MD,2020-12-13,660,160,0,500,0
ML,2020-12-13,4,0,0,4,0
NC,2020-12-13,61,48,0,13,0
PV,2020-12-13,305,196,0,109,0
RI,2020-12-13,35,33,0,2,0
VC,2020-12-13,498,362,0,136,0
AN,2020-12-14,663,339,0,324,0
AR,2020-12-14,137,76,0,61,0
AS,2020-12-14,10,1,0,9,0
CB,2020-12-14,13,13,0,0,0
CE,2020-12-14,3,0,0,3,0
CL,2020-12-14,190,91,0,99,0
CM,2020-12-14,239,181,0,58,0
CN,2020-12-14,77,37,0,37,3
CT,2020-12-14,1481,1479,0,2,0
EX,2020-12-14,181,100,1,79,1
GA,2020-12-14,159,117,0,42,0
IB,2020-12-14,218,162,2,54,0
MC,2020-12-14,122,67,0,55,0
MD,2020-12-14,1128,410,0,718,0
ML,2020-12-14,24,18,0,6,0
NC,2020-12-14,62,46,0,16,0
PV,2020-12-14,198,40,0,158,0
RI,2020-12-14,27,25,0,2,0
VC,2020-12-14,651,515,0,136,0
AN,2020-12-15,981,731,0,250,0
AR,2020-12-15,126,78,0,48,0
AS,2020-12-15,2,1,0,1,0
CB,2020-12-15,0,0,0,0,0
CE,2020-12-15,6,2,0,4,0
CL,2020-12-15,200,106,0,94,0
CM,2020-12-15,209,180,0,29,0
CN,2020-12-15,139,108,0,31,0
CT,2020-12-15,1254,1249,0,5,0
EX,2020-12-15,175,118,0,57,0
GA,2020-12-15,46,29,0,17,0
IB,2020-12-15,133,104,0,29,0
MC,2020-12-15,71,40,0,31,0
MD,2020-12-15,1272,757,0,515,0
ML,2020-12-15,22,8,0,14,0
NC,2020-12-15,52,42,0,10,0
PV,2020-12-15,157,11,0,146,0
RI,2020-12-15,15,15,0,0,0
VC,2020-12-15,656,587,0,69,0
AN,2020-12-16,256,225,0,31,0
AR,2020-12-16,107,86,0,21,0
AS,2020-12-16,1,0,0,1,0
CB,2020-12-16,0,0,0,0,0
CE,2020-12-16,1,0,0,1,0
CL,2020-12-16,99,58,0,41,0
CM,2020-12-16,74,70,0,4,0
CN,2020-12-16,71,60,0,7,4
CT,2020-12-16,1112,1110,0,2,0
EX,2020-12-16,56,37,0,19,0
GA,2020-12-16,6,1,0,5,0
IB,2020-12-16,30,23,0,7,0
MC,2020-12-16,21,17,0,4,0
MD,2020-12-16,1385,579,0,806,0
ML,2020-12-16,4,0,0,4,0
NC,2020-12-16,62,57,0,5,0
PV,2020-12-16,125,0,0,125,0
RI,2020-12-16,19,19,0,0,0
VC,2020-12-16,218,201,0,17,0
AN,2020-12-17,0,0,0,0,0
AR,2020-12-17,0,0,0,0,0
AS,2020-12-17,0,0,0,0,0
CB,2020-12-17,0,0,0,0,0
CE,2020-12-17,0,0,0,0,0
CL,2020-12-17,0,0,0,0,0
CM,2020-12-17,0,0,0,0,0
CN,2020-12-17,1,0,0,1,0
CT,2020-12-17,0,0,0,0,0
EX,2020-12-17,0,0,0,0,0
GA,2020-12-17,0,0,0,0,0
IB,2020-12-17,0,0,0,0,0
MC,2020-12-17,0,0,0,0,0
MD,2020-12-17,1,1,0,0,0
ML,2020-12-17,0,0,0,0,0
NC,2020-12-17,0,0,0,0,0
PV,2020-12-17,0,0,0,0,0
RI,2020-12-17,0,0,0,0,0
VC,2020-12-17,0,0,0,0,0
